"TIME","GEO","INDIC_TO","UNIT","NACE_R2","Value"
"2015","Czech Republic","Total nights spent by non-residents","Number","Hotels and similar accommodation","20,970,266"
"2015","Czech Republic","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,316,249"
"2015","Czech Republic","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","1,983,840"
"2015","Czech Republic","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","332,409"
"2015","Czech Republic","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","47,093,906"
"2015","Czech Republic","Nights spent, total","Number","Hotels and similar accommodation","34,260,442"
"2015","Czech Republic","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","12,833,464"
"2015","Czech Republic","Nights spent, total","Number","Holiday and other short-stay accommodation","10,270,477"
"2015","Czech Republic","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","2,562,987"
"2015","Denmark","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","19,637,924"
"2015","Denmark","Total nights spent by residents","Number","Hotels and similar accommodation","7,914,982"
"2015","Denmark","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","11,722,942"
"2015","Denmark","Total nights spent by residents","Number","Holiday and other short-stay accommodation","3,395,746"
"2015","Denmark","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","8,327,196"
"2015","Denmark","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","11,171,416"
"2015","Denmark","Total nights spent by non-residents","Number","Hotels and similar accommodation","6,487,067"
"2015","Denmark","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","4,684,349"
"2015","Denmark","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","1,940,088"
"2015","Denmark","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","2,744,261"
"2015","Denmark","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","30,809,340"
"2015","Denmark","Nights spent, total","Number","Hotels and similar accommodation","14,402,049"
"2015","Denmark","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","16,407,291"
"2015","Denmark","Nights spent, total","Number","Holiday and other short-stay accommodation","5,335,834"
"2015","Denmark","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","11,071,457"
"2015","Germany (until 1990 former territory of the FRG)","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","299,220,311"
"2015","Germany (until 1990 former territory of the FRG)","Total nights spent by residents","Number","Hotels and similar accommodation","207,127,423"
"2015","Germany (until 1990 former territory of the FRG)","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","92,092,888"
"2015","Germany (until 1990 former territory of the FRG)","Total nights spent by residents","Number","Holiday and other short-stay accommodation","67,258,390"
"2015","Germany (until 1990 former territory of the FRG)","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","24,834,498"
"2015","Germany (until 1990 former territory of the FRG)","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","78,827,773"
"2015","Germany (until 1990 former territory of the FRG)","Total nights spent by non-residents","Number","Hotels and similar accommodation","64,890,191"
"2015","Germany (until 1990 former territory of the FRG)","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","13,937,582"
"2015","Germany (until 1990 former territory of the FRG)","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","9,551,650"
"2015","Germany (until 1990 former territory of the FRG)","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","4,385,932"
"2015","Germany (until 1990 former territory of the FRG)","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","378,048,084"
"2015","Germany (until 1990 former territory of the FRG)","Nights spent, total","Number","Hotels and similar accommodation","272,017,614"
"2015","Germany (until 1990 former territory of the FRG)","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","106,030,470"
"2015","Germany (until 1990 former territory of the FRG)","Nights spent, total","Number","Holiday and other short-stay accommodation","76,810,040"
"2015","Germany (until 1990 former territory of the FRG)","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","29,220,430"
"2015","Estonia","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,011,663"
"2015","Estonia","Total nights spent by residents","Number","Hotels and similar accommodation","1,379,100"
"2015","Estonia","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","632,563"
"2015","Estonia","Total nights spent by residents","Number","Holiday and other short-stay accommodation","632,563"
"2015","Estonia","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","0"
"2015","Estonia","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,770,207"
"2015","Estonia","Total nights spent by non-residents","Number","Hotels and similar accommodation","3,367,951"
"2015","Estonia","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","402,256"
"2015","Estonia","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","402,256"
"2015","Estonia","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","0"
"2015","Estonia","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","5,781,870"
"2015","Estonia","Nights spent, total","Number","Hotels and similar accommodation","4,747,051"
"2015","Estonia","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,034,819"
"2015","Estonia","Nights spent, total","Number","Holiday and other short-stay accommodation","1,034,819"
"2015","Estonia","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","0"
