"TIME","GEO","NACE_R2","AGE","WSTATUS","UNIT","Value"
"2016","Finland","Air transport","From 35 to 44 years","Self-employed persons","Thousand",":"
"2016","Finland","Air transport","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Finland","Air transport","From 35 to 44 years","No response","Thousand",":"
"2016","Finland","Air transport","From 45 to 54 years","Employed persons","Thousand",":"
"2016","Finland","Air transport","From 45 to 54 years","Employees","Thousand",":"
"2016","Finland","Air transport","From 45 to 54 years","Self-employed persons","Thousand",":"
"2016","Finland","Air transport","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Finland","Air transport","From 45 to 54 years","No response","Thousand",":"
"2016","Finland","Accommodation and food service activities","From 15 to 24 years","Employed persons","Thousand","24.3"
"2016","Finland","Accommodation and food service activities","From 15 to 24 years","Employees","Thousand","23.8"
"2016","Finland","Accommodation and food service activities","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Finland","Accommodation and food service activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Finland","Accommodation and food service activities","From 15 to 24 years","No response","Thousand",":"
"2016","Finland","Accommodation and food service activities","From 25 to 34 years","Employed persons","Thousand","20.0"
"2016","Finland","Accommodation and food service activities","From 25 to 34 years","Employees","Thousand","17.3"
"2016","Finland","Accommodation and food service activities","From 25 to 34 years","Self-employed persons","Thousand","2.6"
"2016","Finland","Accommodation and food service activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Finland","Accommodation and food service activities","From 25 to 34 years","No response","Thousand",":"
"2016","Finland","Accommodation and food service activities","From 35 to 44 years","Employed persons","Thousand","14.2"
"2016","Finland","Accommodation and food service activities","From 35 to 44 years","Employees","Thousand","11.5"
"2016","Finland","Accommodation and food service activities","From 35 to 44 years","Self-employed persons","Thousand","2.7"
"2016","Finland","Accommodation and food service activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Finland","Accommodation and food service activities","From 35 to 44 years","No response","Thousand",":"
"2016","Finland","Accommodation and food service activities","From 45 to 54 years","Employed persons","Thousand","14.6"
"2016","Finland","Accommodation and food service activities","From 45 to 54 years","Employees","Thousand","11.3"
"2016","Finland","Accommodation and food service activities","From 45 to 54 years","Self-employed persons","Thousand","3.3"
"2016","Finland","Accommodation and food service activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Finland","Accommodation and food service activities","From 45 to 54 years","No response","Thousand",":"
"2016","Finland","Accommodation","From 15 to 24 years","Employed persons","Thousand","2.9"
"2016","Finland","Accommodation","From 15 to 24 years","Employees","Thousand","2.9"
"2016","Finland","Accommodation","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Finland","Accommodation","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Finland","Accommodation","From 15 to 24 years","No response","Thousand",":"
"2016","Finland","Accommodation","From 25 to 34 years","Employed persons","Thousand","2.8"
"2016","Finland","Accommodation","From 25 to 34 years","Employees","Thousand","2.7"
"2016","Finland","Accommodation","From 25 to 34 years","Self-employed persons","Thousand",":"
"2016","Finland","Accommodation","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Finland","Accommodation","From 25 to 34 years","No response","Thousand",":"
"2016","Finland","Accommodation","From 35 to 44 years","Employed persons","Thousand","2.4"
"2016","Finland","Accommodation","From 35 to 44 years","Employees","Thousand","2.2"
"2016","Finland","Accommodation","From 35 to 44 years","Self-employed persons","Thousand",":"
"2016","Finland","Accommodation","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Finland","Accommodation","From 35 to 44 years","No response","Thousand",":"
"2016","Finland","Accommodation","From 45 to 54 years","Employed persons","Thousand","3.0"
"2016","Finland","Accommodation","From 45 to 54 years","Employees","Thousand","2.4"
"2016","Finland","Accommodation","From 45 to 54 years","Self-employed persons","Thousand",":"
"2016","Finland","Accommodation","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Finland","Accommodation","From 45 to 54 years","No response","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Employed persons","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Employees","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","No response","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Employed persons","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Employees","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Self-employed persons","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","No response","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Employed persons","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Employees","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Self-employed persons","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","No response","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Employed persons","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Employees","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Self-employed persons","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Finland","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","No response","Thousand",":"
"2016","Sweden","Total - all NACE activities","From 15 to 24 years","Employed persons","Thousand","520.7"
"2016","Sweden","Total - all NACE activities","From 15 to 24 years","Employees","Thousand","507.4"
"2016","Sweden","Total - all NACE activities","From 15 to 24 years","Self-employed persons","Thousand","10.3"
"2016","Sweden","Total - all NACE activities","From 15 to 24 years","Contributing family workers","Thousand","3.0"
"2016","Sweden","Total - all NACE activities","From 15 to 24 years","No response","Thousand",":"
"2016","Sweden","Total - all NACE activities","From 25 to 34 years","Employed persons","Thousand","1,085.6"
"2016","Sweden","Total - all NACE activities","From 25 to 34 years","Employees","Thousand","1,026.3"
"2016","Sweden","Total - all NACE activities","From 25 to 34 years","Self-employed persons","Thousand","58.5"
"2016","Sweden","Total - all NACE activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Sweden","Total - all NACE activities","From 25 to 34 years","No response","Thousand",":"
"2016","Sweden","Total - all NACE activities","From 35 to 44 years","Employed persons","Thousand","1,114.8"
"2016","Sweden","Total - all NACE activities","From 35 to 44 years","Employees","Thousand","1,012.7"
"2016","Sweden","Total - all NACE activities","From 35 to 44 years","Self-employed persons","Thousand","101.1"
"2016","Sweden","Total - all NACE activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Sweden","Total - all NACE activities","From 35 to 44 years","No response","Thousand",":"
"2016","Sweden","Total - all NACE activities","From 45 to 54 years","Employed persons","Thousand","1,153.2"
"2016","Sweden","Total - all NACE activities","From 45 to 54 years","Employees","Thousand","1,023.2"
"2016","Sweden","Total - all NACE activities","From 45 to 54 years","Self-employed persons","Thousand","129.3"
